id;lat;long;fna;gna;nam;sag;cpd;cnr;cde;nde;nba;tes;cat;dom;tel;nrs;cp1;nor;mod;mai
551.00;-35.49441552;-61.590412847;Unidad Sanitaria Smith;Unidad Sanitaria;Smith;Dis. Ministerio de Salud BA;14700068;50061472202841;147;CARLOS CASARES;SMITH;Municipal;C.A.P.S;Patagonia y Corrientes;02395-492013;II;6531;Unidad Sanitaria Smith;Sin internación;
552.00;-35.47760988;-61.495220693;Unidad Sanitaria Moctezuma;Unidad Sanitaria;Moctezuma;Dis. Ministerio de Salud BA;14700131;50061472201865;147;CARLOS CASARES;MOCTEZUMA;Municipal;C.A.P.S;San Martín S/N;02395-491011;II;6531;Unidad Sanitaria Moctezuma;Sin internación;
553.00;-35.91810592;-61.532236301;Unidad Sanitaria Bellocq;Unidad Sanitaria;Bellocq;Dis. Ministerio de Salud BA;14700017;50061472202150;147;CARLOS CASARES;BELLOCQ;Municipal;C.A.P.S;Calle 3 y Av. 19;02395-494001;II;6535;Unidad Sanitaria Bellocq;Sin internación;
554.00;-35.77222143;-61.334966530;Unidad Sanitaria Cadret;Unidad Sanitaria;Cadret;Dis. Ministerio de Salud BA;14700122;50061472201802;147;CARLOS CASARES;CADRET;Municipal;C.A.P.S;Zona Rural;-;II;6535;UNIDAD SANITARIA CADRET;Sin internación;
555.00;-35.58306377;-61.524118644;Unidad Sanitaria Mauricio Hirsch;Unidad Sanitaria;Mauricio Hirsch;Dis. Ministerio de Salud BA;14700114;50061472201862;147;CARLOS CASARES;MAURICIO HIRSCH;Municipal;C.A.P.S;Zona Rural;-;II;6531;UNIDAD SANITARIA MAURICIO HIRSCH;Sin internación;
556.00;-35.88095342;-61.161544462;Unidad Sanitaria Ordoqui;Unidad Sanitaria;Ordoqui;Dis. Ministerio de Salud BA;14700149;50061472201870;147;CARLOS CASARES;ORDOQUI;Municipal;C.A.P.S;Zona Rural;-;II;6537;UNIDAD SANITARIA ORDOQUI;Sin internación;
557.00;-35.61246791;-61.362509679;Ctro. Periférico Evita;Ctro. Periférico;Evita;Dis. Ministerio de Salud BA;14700106;50061472201462;147;CARLOS CASARES;CARLOS CASARES;Municipal;C.A.P.S;Bo. Huracán S/N;-;II;6530;CENTRO PERIFERICO EVITA;Sin internación;
558.00;-35.62608568;-61.361679719;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;14700220;50061472119658;147;CARLOS CASARES;CARLOS CASARES;Provincial;Salud Mental - Adicciones;Hipólito Yrigoyen 124 (Centro Cívico);02395-4753598;II;6530;Centro Provincial de Atención;Sin internación;
559.00;-35.63804771;-59.771206091;Hosp. Zonal Gral. Dr. A. Posadas;Hosp. Zonal;Gral. Dr. A. Posadas;Dis. Ministerio de Salud BA;70700020;10067072100405;707;SALADILLO;SALADILLO;Provincial;Hospital;Esperanza N° 2753;02344-450340;X;7260;Hospital Zonal General Dr. Posadas;Con Internación;
560.00;-35.64759982;-59.780360237;C.A.P.S. Asencio Ibarbia;C.A.P.S.;Asencio Ibarbia;Dis. Ministerio de Salud BA;70700160;50067072201126;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Bozán y Martín Fierro;02344-451774;X;7260;Centro de Atención Primaria de la Salud Asencio Ibarbia;Sin internación;
561.00;-35.64007027;-59.762598983;C.A.P.S. Hilario Armendariz;C.A.P.S.;Hilario Armendariz;Dis. Ministerio de Salud BA;70700186;50067072215009;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Av.Ledesma y Lópe Serrano;02345-15653406;X;7260;Centro de Atención Primaria de la Salud Hilario Armendariz;Sin internación;
562.00;-35.63129052;-59.786016898;C.A.P.S. 31 de Julio;C.A.P.S.;31 de Julio;Dis. Ministerio de Salud BA;70700151;50067072201803;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Mtro. Sojo e Ibarbia;02344-450070;X;7260;Centro de Atención Primaria de la Salud 31 de Julio;Sin internación;
563.00;-35.62684399;-59.767013030;C.A.P.S. San Roque;C.A.P.S.;San Roque;Dis. Ministerio de Salud BA;70700135;50067072202805;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Rivadavia N° 1910;02344-453948;X;7260;Centro de Atención Primaria de la Salud San Roque;Sin internación;
564.00;-35.64084044;-59.794269910;C.A.P.S. Saavedra;C.A.P.S.;Saavedra;Dis. Ministerio de Salud BA;70700101;50067072202760;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Av. Saavedra N° 4048;02344-455003;X;7260;Centro de Atención Primaria de la Salud Saavedra;Sin internación;
632.00;-36.01496751;-59.096599583;Centro Preventivo Asistencial;Centro;Preventivo Asistencial;Dis. Ministerio de Salud BA;45500172;;455;LAS FLORES;LAS FLORES;Municipal;C.A.P.S;Domingo Harosteguy Nº 376;;IX;7200;Centro Preventivo Asistencial;Sin internación;
565.00;-35.61387141;-59.792259064;C.A.P.S. Saladillo Norte;C.A.P.S.;Saladillo Norte;Dis. Ministerio de Salud BA;70700127;50067072202765;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Bo. Saladillo Norte;02345-15653072;X;7260;Centro de Atención Primaria de la Salud Saladillo Norte;Sin internación;
566.00;-35.64382871;-59.795386447;Unidad Sanitaria Esteban Delie Cave;Unidad Sanitaria;Esteban Delie Cave;Dis. Ministerio de Salud BA;70700267;;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Del Carril s/n;;X;7260;Unidad Sanitaria Esteban Delie Cave;Sin internación;
567.00;-35.50818828;-59.515391548;Unidad Sanitaria del Carril;Unidad Sanitaria;del Carril;Dis. Ministerio de Salud BA;70700011;50067072216405;707;SALADILLO;DEL CARRIL;Municipal;C.A.P.S;B. Mitre e/Moreno y Urquiza S/N;02344-495096;X;7265;Unidad Sanitaria del Carril;Sin internación;
568.00;-35.59339648;-59.507690086;C.A.P.S. Polvaredas;C.A.P.S.;Polvaredas;Dis. Ministerio de Salud BA;70700062;50067072202729;707;SALADILLO;POLVAREDAS;Municipal;C.A.P.S;Moreno y Los Fresnos;02344-493085;X;7267;Centro de Atención Primaria de la Salud Polvaredas;Sin internación;
569.00;-35.57357238;-59.664352390;C.A.P.S. Cazón;C.A.P.S.;Cazón;Dis. Ministerio de Salud BA;70700089;50067072202165;707;SALADILLO;CAZON;Municipal;C.A.P.S;La Rioja y Santiago del Estero;02344-493067;X;7265;Centro de Atención Primaria de la Salud Cazón;Sin internación;
570.00;-35.63860437;-59.629554615;C.A.P.S. Alvarez de Toledo;C.A.P.S.;Alvarez de Toledo;Dis. Ministerio de Salud BA;70700097;50067072202054;707;SALADILLO;ALVAREZ DE TOLEDO;Municipal;C.A.P.S;Sto.Cabral e/25 de Mayo y Sarmiento S/N;02344-493089/0040;X;7265;Centro de Atención Primaria de la Salud Alvarez de Toledo;Sin internación;
571.00;-35.64099532;-59.763617144;C.A.P.S. Móvil Dra. Mabel Santiago;C.A.P.S.;Móvil Dra. Mabel Santiago;Dis. Ministerio de Salud BA;70700283;50067072215004;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Ledesma y Juan B. Justo;;X;7260;Centro de Atención Primaria de la Salud Movil Dra. Mabel Santiago;Sin internación;
572.00;-35.63790470;-59.771219894;Centro Preventivo Asistencial;Centro;Preventivo Asistencial;Dis. Ministerio de Salud BA;70700291;;707;SALADILLO;SALADILLO;Municipal;C.A.P.S;Francisco Esperanza Nº 2753;;X;7260;Centro Preventivo Asistencial;Sin internación;
573.00;-35.71486556;-61.649077615;Unidad Sanitaria E. Rogero;Unidad Sanitaria;E. Rogero;Dis. Ministerio de Salud BA;60900021;50066092202275;609;PEHUAJO;SAN BERNARDO DE PEHUAJO;Municipal;C.A.P.S;Av. Gral. San Martín S/N;;II;6476;Unidad Sanitaria Elena Rogero;Sin internación;
574.00;-35.73194510;-61.742575011;Unidad Sanitaria de Chiclana;Unidad Sanitaria;de Chiclana;Dis. Ministerio de Salud BA;60900152;50066092202174;609;PEHUAJO;CHICLANA;Municipal;C.A.P.S;Planta Urbana;02396-497015;II;6476;UNIDAD SANITARIA DE CHICLANA;Sin internación;
575.00;-35.80164377;-61.897414107;Hosp. Zonal Dr. J. C. Aramburu;Hosp. Zonal;Dr. J. C. Aramburu;Dis. Ministerio de Salud BA;60900080;10066092200380;609;PEHUAJO;PEHUAJO;Municipal;Hospital;Dean Funes N° 56;02396-472203/3230;II;6450;Hospital Zonal Dr. Juan Carlos Aramburu;Con Internación;hospitalaramburu@infovia.com.ar
576.00;-35.81499218;-61.887826371;C.A.P.S. Dr. Ferreyra;C.A.P.S.;Dr. Ferreyra;Dis. Ministerio de Salud BA;60900101;50066092201828;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Alberdi N° 178;02396-15623071;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD DR. FERREYRA;Sin internación;
577.00;-35.82050469;-61.907428555;C.A.P.S. Dr. Raúl Peláez;C.A.P.S.;Dr. Raúl Peláez;Dis. Ministerio de Salud BA;60900110;50066092202750;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Leandro N. Alem N° 1701;02396-409982;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD DR. RAÚL PELÁEZ;Sin internación;
578.00;-35.82361358;-61.897971532;C.A.P.S. El Cerrito;C.A.P.S.;El Cerrito;Dis. Ministerio de Salud BA;60900144;50066092202171;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Andrade N° 1401;02396-15611782;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD EL CERRITO;Sin internación;
579.00;-35.81126774;-61.913068207;C.A.P.S. José Hernández;C.A.P.S.;José Hernández;Dis. Ministerio de Salud BA;60900161;50066092202348;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Clemente Grand N° 1401;02396-409982;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD JOSÉ HERNÁNDEZ;Sin internación;
580.00;-35.82147885;-61.881732028;C.A.P.S. Don Domingo;C.A.P.S.;Don Domingo;Dis. Ministerio de Salud BA;60900187;50066092201794;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Cané N° 835;02396-15611689;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD DON DOMINGO;Sin internación;
666.00;-36.23526771;-61.132356846;C.A.P.S. Dr. Favaloro;C.A.P.S.;Dr. Favaloro;Dis. Ministerio de Salud BA;10500307;;105;BOLIVAR;BOLIVAR;Municipal;C.A.P.S;Larrea N° 1255;;IX;6550;Caps Dr. Favaloro;Sin internación;
581.00;-35.82665517;-61.909305050;Centro Integrador Comunitario;Centro Integrador Comunitario;;Dis. Ministerio de Salud BA;60900217;50066092201526;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;E. Zanini y Maciel;;II;6450;Centro Integrador Comunitario;Sin internación;
582.00;-35.85583000;-62.298711048;Hosp. Local Dr. F. Benincasa;Hosp. Local;Dr. F. Benincasa;Dis. Ministerio de Salud BA;60900039;10066092200246;609;PEHUAJO;JUAN JOSE PASO;Municipal;Hospital;Francisco Benincasa N° 141;02396-498051;II;6474;Hospital Local Dr. Francisco Benincasa;Con Internación;
583.00;-35.84984653;-62.067162376;Unidad Sanitaria Dr. Cumba de Fco. Madero;Unidad Sanitaria;Dr. Cumba de Fco. Madero;Dis. Ministerio de Salud BA;60900012;10066092200505;609;PEHUAJO;FRANCISCO MADERO;Municipal;C.A.P.S;Roque Saenz Peña e Hipólito Irigoyen;02396-497033/343;II;6472;Unidad Sanitaria Dr. Cumba de Francisco Madero;Con Internación;
584.00;-35.91922706;-61.811717338;Unidad Sanitaria Dr. Cipolla;Unidad Sanitaria;Dr. Cipolla;Dis. Ministerio de Salud BA;60900063;50066092202224;609;PEHUAJO;NUEVA PLATA;Municipal;C.A.P.S;La Pastora S/N;02396-484912;II;6451;Unidad Sanitaria Dr. Cipolla;Sin internación;
585.00;-36.08475164;-61.723661845;Unidad Sanitaria Dr. B. Loza;Unidad Sanitaria;Dr. B. Loza;Dis. Ministerio de Salud BA;60900047;50066092202218;609;PEHUAJO;MAGDALA;Municipal;C.A.P.S;Tres de Febrero N° 50;-;II;6451;Unidad Sanitaria Dr. B. Loza;Sin internación;
586.00;-36.23183564;-62.009212768;Unidad Sanitaria Dr. Allieni de Mones Cazón;Unidad Sanitaria;Dr. Allieni de Mones Cazón;Dis. Ministerio de Salud BA;60900055;10066092200515;609;PEHUAJO;MONEZ CAZON;Municipal;C.A.P.S;Manuel Quintana N° 165;02396-496171;II;6469;Unidad Sanitaria Dr. Allieni de Mones Cazón;Con Internación;
587.00;-35.81905876;-61.897858911;Unidad Sanitaria Elena Roger;Unidad Sanitaria;Elena Roger;Dis. Ministerio de Salud BA;60900225;50066092202275;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Av. San Martín N° 5;;II;6450;Unidad Sanitaria Elena Roger;Sin internación;
588.00;-35.80181499;-61.885120818;C.A.P.S. Sta. Teresita Fonavi II;C.A.P.S.;Sta. Teresita Fonavi II;Dis. Ministerio de Salud BA;60900136;50066092201970;609;PEHUAJO;PEHUAJO;Municipal;C.A.P.S;Manuel Trejo N° 430;02396-409984;II;6450;CENTRO DE ATENCIÓN PRIMARIA DE LA SALUD SANTA TERESITA FONAVI II;Sin internación;
589.00;-35.80120222;-61.896870117;C.P.A(Com. de 1/2 Día)-Adicciones;C.P.A.;(Com. de 1/2 Día)-Adicciones;Dis. Ministerio de Salud BA;60900241;50066092119693;609;PEHUAJO;PEHUAJO;Provincial;Salud Mental - Adicciones;Dean Funes N° 190;02396-408667;II;6450;C.P.A(Com. de 1/2 Día)-Adicciones;Sin internación;
590.00;-35.85590143;-62.296581934;Hogar de Ancianos de Juan Jose Paso;Hogar;de Ancianos de Juan Jose Paso;Dis. Ministerio de Salud BA;60900250;15066092216421;609;PEHUAJO;JUAN JOSE PASO;Municipal;Geriátrico;Benincasa y Mármol;;II;6474;Hogar de Ancianos de Juan José Paso;Sin internación;
591.00;-35.96529472;-62.731261005;Centro de Salud Ramón Carrillo;Centro de Salud;Ramón Carrillo;Dis. Ministerio de Salud BA;82600233;50068262206954;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Emiliano Sáez y Rivadavia;-;II;6400;Centro de Salud Ramón Carrillo;Sin internación;
592.00;-35.96868416;-62.732676433;Centro de Salud M. C. Lara;Centro de Salud;M. C. Lara;Dis. Ministerio de Salud BA;82600241;50068262206951;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Pellegrini N° 70;-;II;6400;Centro de Salud M. C. Lara;Sin internación;
593.00;-34.75558273;-58.398547711;Hospital de Gestión Descentralizada Región Sanitaria VI;Hospital de Gestión Descentralizada Región Sanitaria;VI;Dis. Ministerio de Salud BA;49099999;53064902119598;490;LOMAS DE ZAMORA;LOMAS DE ZAMORA;Provincial;Región Sanitaria;Leandro N. Alem Nº 435;(011) 15 69944077;VI;1832;Hospital de Gestión Descentralizada Región Sanitaria VI;Sin internación;drluisparrilla@gmail.com
594.00;-34.89735589;-57.928152146;Hospital de Gestión Descentralizada Región Sanitaria XI;Hospital de Gestión Descentralizada Región Sanitaria;XI;Dis. Ministerio de Salud BA;24599999;53062452119605;245;ENSENADA;DIQUE NÂ° 1;Provincial;Región Sanitaria;129 y 53;(0221) 15 552 8705;XI;1925;Hospital de Gestión Descentralizado Región Sanitaria XI;Sin internación;aclaucardoso@yahoo.com.ar
596.00;-34.70497877;-58.583821776;Hospital de Gestión Descentralizada Región Sanitaria XII;Hospital de Gestión Descentralizada Región Sanitaria;XII;Dis. Ministerio de Salud BA;42799999;53064272119606;427;LA MATANZA;ISIDRO CASANOVA;Provincial;Región Sanitaria;Ruta 3 Km. 21;(011) 15 504 52921;XII;1765;Hospital de Gestión Descentralizado Región Sanitaria XII;Sin internación;sandralobosco03@gmail.com
597.00;-35.97900144;-62.750523243;Centro de Salud Barrio del Este;Centro de Salud;Barrio del Este;Dis. Ministerio de Salud BA;82600250;50068262206879;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Presidente Uriburu N° 1350;-;II;6400;Centro de Salud Barrio del Este;Sin internación;
598.00;-35.97436383;-62.729101157;Centro de Salud Angela Lacoppola;Centro de Salud;Angela Lacoppola;Dis. Ministerio de Salud BA;82600268;50068262206952;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Belgrano N° 761;-;II;6400;Centro de Salud Angela Lacoppola;Sin internación;
599.00;-35.97664546;-62.730956847;Unidad Sanitaria Villegas;Unidad Sanitaria;Villegas;Dis. Ministerio de Salud BA;82600284;;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Bo. Villegas;;II;6400;Unidad Sanitaria Villegas;Sin internación;
600.00;-35.85605780;-62.512194440;Unidad Sanitaria Santa Clotilde de Beruti;Unidad Sanitaria;Santa Clotilde de Beruti;Dis. Ministerio de Salud BA;82600012;50068262202814;826;TRENQUE LAUQUEN;BERUTTI;Municipal;C.A.P.S;B. Rivadavia N° 667;02392-491116;II;6400;Unidad Sanitaria Santa Clotilde de Beruti;Sin internación;
601.00;-35.97313586;-62.736074638;Geriatrico Albergue Cumenche;Geriatrico;Albergue Cumenche;Dis. Ministerio de Salud BA;82600226;15068262207028;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;Geriátrico;9 DE Julio e/ Roca y Avellaneda;;II;6400;Albergue Cumenche;Sin internación;
602.00;-36.20480511;-62.239171070;Unidad Sanitaria La Carreta;Unidad Sanitaria;La Carreta;Dis. Ministerio de Salud BA;82600080;50068262202358;826;TRENQUE LAUQUEN;LA CARRETA;Municipal;C.A.P.S;Planta Urbana;-;II;6400;Unidad Sanitaria La Carreta;Sin internación;
603.00;-35.98489647;-62.734726716;Unidad Sanitaria Bo. Indio Trompa;Unidad Sanitaria;Bo. Indio Trompa;Dis. Ministerio de Salud BA;82600128;50068262202093;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Comandante Prado y Vignau;02392-422826;II;6400;Unidad Sanitaria Barrio Indio Trompa;Sin internación;
604.00;-35.96324566;-62.744216495;Unidad Sanitaria Bo. Noroeste;Unidad Sanitaria;Bo. Noroeste;Dis. Ministerio de Salud BA;82600136;50068262202111;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;C.A.P.S;Ameghino N° 439 Bo. Noroeste;02392-424913;II;6400;Unidad Sanitaria Barrio Noroeste;Sin internación;
605.00;-35.97426905;-62.730666315;Hospital  Municipal  Dr. Enrique Vilbazo;Hospital  Municipal;Dr. Enrique Vilbazo;Dis. Ministerio de Salud BA;82600209;50068262207023;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;Hospital;San Martín esq. Juan José Paso;;II;6400;Hospital Municipal Dr. Enrique Vilbazo;Sin internación;
606.00;-35.97502689;-62.727919250;Hospital  Municipal  Dr. Pedro T. Orellana;Hospital  Municipal;Dr. Pedro T. Orellana;Dis. Ministerio de Salud BA;82600055;10068262200214;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;Hospital;Castelli N° 150;02392-410511 al 13/4;II;6400;Hospital Municipal Dr. Pedro T. Orellana;Con Internación;hospitaldrorellana@gmail.com
607.00;-36.28353559;-62.545754503;Hospital  Municipal  Treinta de Agosto;Hospital  Municipal;Treinta de Agosto;Dis. Ministerio de Salud BA;82600039;10068262200342;826;TRENQUE LAUQUEN;30 DE AGOSTO;Municipal;Hospital;Eguiguren N° 52;02392-471135/1152;II;6400;Hospital 30 de Agosto;Con Internación;
608.00;-36.36438880;-62.358349451;Unidad Sanitaria Girodias;Unidad Sanitaria;Girodias;Dis. Ministerio de Salud BA;82600021;50068262202311;826;TRENQUE LAUQUEN;GIRODIAS;Municipal;C.A.P.S;Planta Urbana;-;II;6400;Unidad Sanitaria Girodias;Sin internación;
609.00;-35.97816096;-62.719666943;Hogar Marcelo Castella;Hogar;Marcelo Castella;Dis. Ministerio de Salud BA;82600217;15068262206987;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Municipal;Geriátrico;Presidente Uriburu N° 1350;;II;6400;Hogar Marcelo Castella;Sin internación;
611.00;-35.97391912;-62.732086447;C.P.A. (Centro Provincial de Atención) - Adicciones;C.P.A.;Centro Provincial de Atencio;Dis. Ministerio de Salud BA;82600357;50068262119689;826;TRENQUE LAUQUEN;TRENQUE LAUQUEN;Provincial;Salud Mental - Adicciones;Oro e/ San Martín y Villegas Parroquia Nuestra Sra. de los Dolores;;II;6400;C.P.A. (Centro Provincial de Atención) - Adicciones;Sin internación;
612.00;-35.76347753;-58.498099190;Hogar San Joaquín;Hogar;San Joaquín;Dis. Ministerio de Salud BA;30100097;15063012200959;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;Geriátrico;Av. España N° 325;;XI;7223;Hogar San Joaquín;Sin internación;
613.00;-35.76336367;-58.498003734;Hospital  Municipal  Juan E. de la Fuente;Hospital  Municipal;Juan E. de la Fuente;Dis. Ministerio de Salud BA;30100011;10063012200327;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;Hospital;Av. España N° 325;02243-452148/259;XI;7223;Hospital Juan E. de la Fuente;Con Internación;
614.00;-35.76291703;-58.491584382;Unidad Sanitaria Dr. Ramón Carrillo;Unidad Sanitaria;Dr. Ramón Carrillo;Dis. Ministerio de Salud BA;30100071;50063012202245;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Av. 25 de Mayo S/N;;XI;7223;UNIDAD SANITARIA DR. RAMÓN CARRILLO;Sin internación;
615.00;-35.74937048;-58.500517963;Unidad Sanitaria Ricardo Callegari;Unidad Sanitaria;Ricardo Callegari;Dis. Ministerio de Salud BA;30100089;50063012201969;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Planta Urbana Bo. Callegari;;XI;7223;UNIDAD SANITARIA RICARDO CALLEGARI;Sin internación;
616.00;-35.78086072;-58.486150721;Unidad Sanitaria Jesús Crucificado;Unidad Sanitaria;Jesús Crucificado;Dis. Ministerio de Salud BA;30100054;50063012202343;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Av. 9 de Julio S/N;;XI;7223;UNIDAD SANITARIA JESÚS CRUCIFICADO;Sin internación;
617.00;-35.77755260;-58.502383100;Unidad Sanitaria J. J. Lombardi;Unidad Sanitaria;J. J. Lombardi;Dis. Ministerio de Salud BA;30100062;50063012201492;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Ruta 41;;XI;7223;UNIDAD SANITARIA JUAN JOSÉ LOMBARDI;Sin internación;
618.00;-35.77699350;-58.490812976;C.A.P.S. San Cayetano;C.A.P.S.;San Cayetano;Dis. Ministerio de Salud BA;30100135;;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Calle 53 e/ 126 y 128;;XI;7223;CAPS San Cayetano;Sin internación;
619.00;-35.93112773;-58.774161992;Sala Doctor Nestor de Salvo;Sala;Doctor Nestor de Salvo;Dis. Ministerio de Salud BA;30100101;;301;GENERAL BELGRANO;NEWTON;Municipal;C.A.P.S;S/D;;XI;7223;Sala Doctor Nestor de Salvo;Sin internación;
620.00;-35.67250916;-58.958590408;Unidad Sanitaria de Gorchs;Unidad Sanitaria;de Gorchs;Dis. Ministerio de Salud BA;30100038;50063012202200;301;GENERAL BELGRANO;GORCHS;Municipal;C.A.P.S;Calle 4 e/1 y 2 S/N;;XI;7226;UNIDAD SANITARIA DE GORCHS;Sin internación;
621.00;-35.87317730;-58.579172969;C.A.P.S. Paraje Chas;C.A.P.S.;Paraje Chas;Dis. Ministerio de Salud BA;30100143;;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Estación Tren Chas;;XI;7223;CAPS Paraje Chas;Sin internación;
622.00;-35.93018698;-58.773156960;C.A.P.S. Paraje Newton;C.A.P.S.;Paraje Newton;Dis. Ministerio de Salud BA;30100127;;301;GENERAL BELGRANO;GENERAL BELGRANO;Municipal;C.A.P.S;Calle Paraje Newton;;XI;7223;CAPS Paraje Newton;Sin internación;
623.00;-35.76604222;-58.487180296;C.P.A. - Adicciones;C.P.A.;Adicciones;Dis. Ministerio de Salud BA;30100151;50063012119706;301;GENERAL BELGRANO;GENERAL BELGRANO;Provincial;Salud Mental - Adicciones;Av. 25 de mayo e/ 7 y 9;;XI;7224;C.P.A. - Adicciones;Sin internación;
624.00;-36.00826212;-59.111864199;Hosp. Zonal Gral. de Las Flores;Hosp. Zonal;Gral. de Las Flores;Dis. Ministerio de Salud BA;45500024;10064552100367;455;LAS FLORES;LAS FLORES;Provincial;Hospital;Int. Abel Guaresti S/N;02244-452883/2046;IX;7200;Hospital Zonal General de Las Flores;Con Internación;lasfloreshospital@yahoo.com.ar
